season,player,trb_per_game,ast_per_game,stl_per_game,blk_per_game,tov_per_game,pts_per_game,AllStar
2024,Wendell Moore Jr.,0.5,0.2,0.2,0.0,0.2,0.7,0
2024,Wenyen Gabriel,5.0,0.6,0.4,0.4,1.6,3.4,0
2024,Wesley Matthews,1.5,0.6,0.4,0.3,0.2,3.1,0
2024,Xavier Moon,1.3,1.5,0.2,0.2,0.4,2.4,0
2024,Xavier Tillman Sr.,3.9,1.4,0.9,0.8,0.6,5.3,0
2024,Xavier Tillman Sr.,4.6,1.7,1.2,1.0,0.9,6.0,0
2024,Xavier Tillman Sr.,2.7,1.0,0.5,0.5,0.3,4.0,0
2024,Yuta Watanabe,1.6,0.4,0.4,0.2,0.6,3.4,0
2024,Yuta Watanabe,1.6,0.3,0.3,0.2,0.6,3.6,0
2024,Yuta Watanabe,1.8,1.0,0.6,0.0,0.6,2.6,0
2024,Zach Collins,5.4,2.8,0.5,0.8,1.9,11.2,0
2024,Zach LaVine,5.2,3.9,0.8,0.3,2.1,19.5,0
2024,Zavier Simpson,2.9,3.6,1.0,0.4,1.4,6.0,0
2024,Zeke Nnaji,2.2,0.6,0.3,0.7,0.5,3.2,0
2024,Ziaire Williams,3.5,1.5,0.7,0.2,1.3,8.2,0
2024,Zion Williamson,5.8,5.0,1.1,0.7,2.8,22.9,0
2023,A.J. Green,1.3,0.6,0.2,0.0,0.3,4.4,0
2023,A.J. Lawson,1.4,0.1,0.1,0.0,0.2,3.7,0
2023,A.J. Lawson,1.0,0.0,0.0,0.0,0.0,2.0,0
2023,A.J. Lawson,1.4,0.1,0.1,0.0,0.2,3.9,0
2023,AJ Griffin,2.1,1.0,0.6,0.2,0.6,8.9,0
2023,Aaron Gordon,6.6,3.0,0.8,0.8,1.4,16.3,0
2023,Aaron Holiday,1.2,1.4,0.6,0.2,0.6,3.9,0
2023,Aaron Nesmith,3.8,1.3,0.8,0.5,1.0,10.1,0
2023,Aaron Wiggins,3.0,1.1,0.6,0.2,0.8,6.8,0
2023,Admiral Schofield,1.7,0.8,0.2,0.1,0.4,4.2,0
2023,Al Horford,6.2,3.0,0.5,1.0,0.6,9.8,0
2023,Alec Burks,3.1,2.2,0.7,0.2,1.1,12.8,0
2023,Aleksej Pokusevski,4.7,1.9,0.6,1.3,1.3,8.1,0
2023,Alex Caruso,2.9,2.9,1.5,0.7,1.1,5.6,0
2023,Alex Len,2.3,0.5,0.2,0.4,0.6,1.7,0
2023,Alize Johnson,2.5,0.3,0.3,0.0,1.0,1.8,0
2023,Alondes Williams,1.0,0.0,0.0,0.0,2.0,0.0,0
2023,Alperen Şengün,9.0,3.9,0.9,0.9,2.6,14.8,0
2023,Amir Coffey,1.1,1.1,0.1,0.1,0.4,3.4,0
2023,Andre Drummond,6.6,0.5,0.7,0.4,1.1,6.0,0
2023,Andre Iguodala,2.1,2.4,0.5,0.4,1.1,2.1,0
2023,Andrew Nembhard,2.7,4.5,0.9,0.2,1.7,9.5,0
2023,Andrew Wiggins,5.0,2.3,1.2,0.8,1.3,17.1,0
2023,Anfernee Simons,2.6,4.1,0.7,0.2,2.1,21.1,0
2023,Anthony Davis,12.5,2.6,1.1,2.0,2.2,25.9,0
2023,Anthony Edwards,5.8,4.4,1.6,0.7,3.3,24.6,1
2023,Anthony Gill,1.7,0.6,0.1,0.2,0.3,3.3,0
2023,Anthony Lamb,3.5,1.5,0.5,0.3,0.9,6.7,0
2023,Austin Reaves,3.0,3.4,0.5,0.3,1.5,13.0,0
2023,Austin Rivers,1.6,1.4,0.5,0.1,0.4,4.9,0
2023,Ayo Dosunmu,2.8,2.6,0.8,0.3,1.2,8.6,0
2023,Bam Adebayo,9.2,3.2,1.2,0.8,2.5,20.4,1
2023,Ben Simmons,6.3,6.1,1.3,0.6,2.3,6.9,0
2023,Bennedict Mathurin,4.1,1.5,0.6,0.2,1.9,16.7,0
2023,Bismack Biyombo,4.3,0.9,0.3,1.4,0.8,4.3,0
2023,Blake Griffin,3.8,1.5,0.3,0.2,0.5,4.1,0
2023,Blake Wesley,2.2,2.7,0.7,0.1,1.8,5.0,0
2023,Boban Marjanović,1.9,0.3,0.2,0.1,0.5,3.3,0
2023,Bobby Portis,9.6,1.5,0.4,0.2,1.2,14.1,0
2023,Bogdan Bogdanović,3.1,2.8,0.8,0.3,1.2,14.0,0
2023,Bojan Bogdanović,3.8,2.6,0.6,0.1,2.3,21.6,0
2023,Bol Bol,5.8,1.0,0.4,1.2,1.6,9.1,0
2023,Bones Hyland,2.4,3.1,0.7,0.3,1.5,11.8,0
2023,Bones Hyland,2.0,3.0,0.7,0.3,1.6,12.1,0
2023,Bones Hyland,3.5,3.4,0.8,0.1,1.1,10.8,0
2023,Bradley Beal,3.9,5.4,0.9,0.7,2.9,23.2,0
2023,Brandon Boston Jr.,1.4,0.9,0.4,0.0,0.5,6.5,0
2023,Brandon Clarke,5.5,1.3,0.6,0.7,1.0,10.0,0
2023,Brandon Ingram,5.5,5.8,0.7,0.4,3.3,24.7,0
2023,Braxton Key,0.3,0.0,0.0,0.0,0.0,1.3,0
2023,Brook Lopez,6.7,1.3,0.5,2.5,1.4,15.9,0
2023,Bruce Brown,4.1,3.4,1.1,0.6,1.5,11.5,0
2023,Bruno Fernando,3.5,0.8,0.2,0.9,0.6,3.9,0
2023,Bruno Fernando,3.9,1.0,0.2,1.0,0.6,4.1,0
2023,Bruno Fernando,1.9,0.1,0.0,0.4,0.6,3.4,0
2023,Bryce McGowens,2.0,1.2,0.3,0.1,0.9,5.3,0
2023,Bryn Forbes,0.6,0.7,0.3,0.1,0.5,3.6,0
2023,Buddy Boeheim,0.6,0.4,0.2,0.0,0.0,1.6,0
2023,Buddy Hield,5.0,2.8,1.2,0.3,1.7,16.8,0
2023,CJ McCollum,4.4,5.7,0.9,0.5,2.4,20.9,0
2023,Cade Cunningham,6.2,6.0,0.8,0.6,3.3,19.9,0
2023,Caleb Houstan,1.9,0.6,0.2,0.1,0.4,3.8,0
2023,Caleb Martin,4.8,1.6,1.0,0.4,1.1,9.6,0
2023,Cam Reddish,2.2,1.4,1.0,0.4,1.2,9.7,0
2023,Cam Reddish,1.6,1.0,0.8,0.4,0.8,8.4,0
2023,Cam Reddish,2.9,1.9,1.2,0.3,1.6,11.0,0
2023,Cam Thomas,1.7,1.4,0.4,0.1,1.1,10.6,0
2023,Cameron Johnson,4.4,1.9,1.2,0.3,0.9,15.5,0
2023,Cameron Johnson,3.8,1.5,0.9,0.4,0.6,13.9,0
2023,Cameron Johnson,4.8,2.1,1.4,0.3,1.1,16.6,0
2023,Cameron Payne,2.2,4.5,0.7,0.2,1.7,10.3,0
2023,Caris LeVert,3.8,3.9,1.0,0.3,1.6,12.1,0
2023,Carlik Jones,0.7,0.9,0.3,0.0,0.3,2.9,0
2023,Cedi Osman,2.3,1.5,0.5,0.1,0.7,8.7,0
2023,Charles Bassey,5.5,1.3,0.5,0.9,1.2,5.7,0
2023,Chima Moneke,1.0,0.5,0.0,0.0,1.0,1.0,0
2023,Chimezie Metu,3.0,0.6,0.3,0.3,0.5,4.9,0
2023,Chris Boucher,5.5,0.4,0.6,0.8,0.5,9.4,0
2023,Chris Duarte,2.5,1.4,0.5,0.2,0.9,7.9,0
2023,Chris Paul,4.3,8.9,1.5,0.4,1.9,13.9,0
2023,Chris Silva,0.0,0.0,0.0,0.0,1.0,2.0,0
2023,Christian Braun,2.4,0.8,0.5,0.2,0.5,4.7,0
2023,Christian Koloko,2.9,0.5,0.4,1.0,0.3,3.1,0
2023,Christian Wood,7.3,1.8,0.4,1.1,1.8,16.6,0
2023,Chuma Okeke,3.6,1.4,0.7,0.4,0.6,4.7,0
2023,Clint Capela,11.0,0.9,0.7,1.2,0.8,12.0,0
2023,Coby White,2.9,2.8,0.7,0.1,1.0,9.7,0
2023,Cody Martin,3.4,1.6,0.6,0.1,0.3,5.0,0
2023,Cody Zeller,4.3,0.7,0.2,0.3,0.9,6.5,0
2023,Cole Anthony,4.8,3.9,0.6,0.5,1.5,13.0,0
2023,Cole Swider,1.0,0.6,0.0,0.0,0.0,1.3,0
2023,Collin Sexton,2.2,2.9,0.6,0.1,1.8,14.3,0
2023,Corey Kispert,2.8,1.2,0.4,0.1,0.7,11.1,0
2023,Cory Joseph,1.7,3.5,0.5,0.1,0.9,6.9,0
2023,D'Angelo Russell,3.0,6.2,1.0,0.4,2.6,17.8,0
2023,D'Angelo Russell,3.1,6.2,1.1,0.4,2.7,17.9,0
2023,D'Angelo Russell,2.9,6.1,0.6,0.5,2.3,17.4,0
2023,Daishen Nix,1.7,2.3,0.5,0.1,1.5,4.0,0
2023,Dalano Banton,1.5,1.2,0.4,0.4,0.6,4.6,0
2023,Dalen Terry,1.0,0.6,0.3,0.1,0.2,2.2,0
2023,Damian Jones,3.0,0.4,0.2,0.5,0.6,3.5,0
2023,Damian Jones,2.5,0.2,0.1,0.5,0.4,2.5,0
2023,Damian Jones,3.5,0.6,0.3,0.5,0.7,4.6,0
2023,Damian Lillard,4.8,7.3,0.9,0.3,3.3,32.2,1
2023,Damion Lee,3.0,1.3,0.4,0.1,1.1,8.2,0
2023,Daniel Gafford,5.6,1.1,0.4,1.3,1.1,9.0,0
2023,Daniel Theis,3.1,1.3,0.3,0.9,0.4,7.0,0
2023,Danny Green,1.3,0.5,0.5,0.3,0.9,5.5,0
2023,Danny Green,1.3,0.7,0.3,0.0,1.0,3.0,0
2023,Danny Green,1.3,0.5,0.6,0.4,0.9,6.5,0
2023,Danuel House Jr.,1.7,0.8,0.3,0.2,0.5,4.8,0
2023,Dario Šarić,3.6,1.3,0.4,0.1,1.0,6.4,0
2023,Dario Šarić,3.8,1.5,0.4,0.1,1.0,5.8,0
2023,Dario Šarić,3.3,0.9,0.4,0.1,1.0,7.4,0
2023,Darius Bazley,3.2,0.9,0.5,0.8,0.6,5.2,0
2023,Darius Bazley,3.4,0.9,0.5,0.8,0.6,5.4,0
2023,Darius Bazley,2.3,0.9,0.4,0.7,0.7,4.0,0
2023,Darius Days,1.5,0.3,0.0,0.3,0.0,3.8,0
2023,Darius Garland,2.7,7.8,1.2,0.1,2.9,21.6,0
2023,David Duke Jr.,1.3,0.9,0.4,0.0,0.8,3.7,0
2023,David Roddy,2.8,0.8,0.4,0.3,0.8,6.7,0
2023,Davion Mitchell,1.3,2.3,0.6,0.2,0.8,5.6,0
2023,Davon Reed,1.4,0.5,0.3,0.1,0.5,2.1,0
2023,Davon Reed,1.6,0.5,0.4,0.1,0.6,2.3,0
2023,Davon Reed,0.5,0.5,0.3,0.0,0.0,1.0,0
2023,Day'Ron Sharpe,4.2,0.8,0.3,0.7,0.9,4.7,0
2023,De'Aaron Fox,4.2,6.1,1.1,0.3,2.5,25.0,1
2023,De'Andre Hunter,4.2,1.4,0.5,0.3,1.2,15.4,0
2023,De'Anthony Melton,4.1,2.6,1.6,0.5,1.3,10.1,0
2023,DeAndre Jordan,5.2,0.9,0.3,0.6,1.2,5.1,0
2023,DeMar DeRozan,4.6,5.1,1.1,0.5,2.1,24.5,1
2023,Dean Wade,3.4,0.8,0.6,0.5,0.4,4.7,0
2023,Deandre Ayton,10.0,1.7,0.6,0.8,1.8,18.0,0
2023,Dejounte Murray,5.3,6.1,1.5,0.3,2.2,20.5,0
2023,Delon Wright,3.6,3.9,1.8,0.3,0.9,7.4,0
2023,Deni Avdija,6.4,2.8,0.9,0.4,1.6,9.2,0
2023,Dennis Schröder,2.5,4.5,0.8,0.2,1.7,12.6,0
2023,Dennis Smith Jr.,3.1,4.8,1.4,0.5,1.5,8.8,0
2023,Deonte Burton,0.0,0.0,0.0,0.0,0.0,0.0,0
2023,Dereon Seabron,0.2,0.0,0.0,0.0,0.0,0.8,0
2023,Derrick Jones Jr.,2.4,0.5,0.5,0.6,0.4,5.0,0
2023,Derrick Rose,1.5,1.7,0.3,0.2,0.8,5.6,0
2023,Derrick White,3.6,3.9,0.7,0.9,1.2,12.4,0
2023,Desmond Bane,5.0,4.4,1.0,0.4,2.2,21.5,0
2023,Devin Booker,4.5,5.5,1.0,0.3,2.7,27.8,0
2023,Devin Vassell,3.9,3.6,1.1,0.4,1.5,18.5,0
2023,Devon Dotson,1.7,1.3,0.8,0.0,0.5,0.5,0
2023,Devonte' Graham,1.7,2.7,0.6,0.2,0.7,7.4,0
2023,Devonte' Graham,1.4,2.2,0.6,0.2,0.5,5.3,0
2023,Devonte' Graham,2.5,4.0,0.8,0.3,1.3,13.0,0
2023,Dewayne Dedmon,3.5,0.7,0.2,0.5,0.7,5.2,0
2023,Dewayne Dedmon,3.6,0.5,0.2,0.5,0.6,5.7,0
2023,Dewayne Dedmon,3.1,1.3,0.3,0.6,0.8,3.5,0
2023,Dillon Brooks,3.3,2.6,0.9,0.2,1.4,14.3,0
2023,Domantas Sabonis,12.3,7.3,0.8,0.5,2.9,19.1,1
2023,Dominick Barlow,3.6,0.9,0.4,0.7,0.5,3.9,0
2023,Donovan Mitchell,4.3,4.4,1.5,0.4,2.6,28.3,1
2023,Donovan Williams,1.0,0.0,0.0,0.0,0.0,2.0,0
2023,Donte DiVincenzo,4.5,3.5,1.3,0.1,1.6,9.4,0
2023,Dorian Finney-Smith,4.8,1.5,0.8,0.5,0.9,8.3,0
2023,Dorian Finney-Smith,4.7,1.5,1.0,0.5,0.9,9.1,0
2023,Dorian Finney-Smith,4.9,1.6,0.7,0.6,1.0,7.2,0
2023,Doug McDermott,2.2,1.4,0.2,0.1,0.9,10.2,0
2023,Draymond Green,7.2,6.8,1.0,0.8,2.8,8.5,0
2023,Drew Eubanks,5.4,1.3,0.5,1.3,0.9,6.6,0
2023,Dru Smith,1.6,1.5,0.7,0.3,0.2,2.9,0
2023,Dru Smith,1.8,1.0,0.8,0.6,0.2,2.2,0
2023,Dru Smith,1.5,1.7,0.6,0.1,0.2,3.3,0
2023,Duane Washington Jr.,1.2,2.0,0.2,0.1,1.1,7.9,0
2023,Duncan Robinson,1.6,1.1,0.3,0.0,0.7,6.4,0
2023,Dwight Powell,4.1,0.9,0.6,0.3,0.9,6.7,0
2023,Dylan Windler,0.0,0.3,0.3,0.0,0.3,1.7,0
2023,Dyson Daniels,3.2,2.3,0.7,0.2,1.0,3.8,0
2023,Dāvis Bertāns,1.2,0.5,0.2,0.2,0.2,4.6,0
2023,Edmond Sumner,1.5,1.3,0.6,0.2,0.9,7.1,0
2023,Eric Gordon,1.9,2.7,0.6,0.4,1.5,12.4,0
2023,Eric Gordon,2.1,2.9,0.6,0.4,1.8,13.1,0
2023,Eric Gordon,1.7,2.1,0.6,0.4,1.0,11.0,0
2023,Eugene Omoruyi,2.8,0.7,0.7,0.1,0.9,7.0,0
2023,Eugene Omoruyi,2.3,0.5,0.6,0.0,0.7,4.9,0
2023,Eugene Omoruyi,3.5,1.0,0.8,0.2,1.1,9.7,0
2023,Evan Fournier,1.8,1.3,0.6,0.1,0.8,6.1,0
2023,Evan Mobley,9.0,2.8,0.8,1.5,1.8,16.2,0
2023,Facundo Campazzo,0.3,1.1,0.8,0.0,0.4,1.3,0
2023,Frank Jackson,2.0,1.0,0.0,0.0,0.0,0.0,0
2023,Frank Kaminsky,1.4,0.9,0.2,0.1,0.3,2.5,0
2023,Frank Kaminsky,1.4,0.8,0.2,0.0,0.3,2.7,0
2023,Frank Kaminsky,1.6,1.1,0.1,0.3,0.0,1.8,0
2023,Frank Ntilikina,1.3,1.2,0.3,0.1,0.6,2.9,0
2023,Franz Wagner,4.1,3.5,1.0,0.2,2.1,18.6,0
2023,Fred VanVleet,4.1,7.2,1.8,0.6,2.0,19.3,0
2023,Furkan Korkmaz,1.1,0.6,0.3,0.1,0.6,3.8,0
2023,Gabe Vincent,2.1,2.5,0.9,0.1,1.4,9.4,0
2023,Gabe York,2.0,1.7,0.7,0.0,0.0,8.0,0
2023,Garrett Temple,0.7,0.5,0.4,0.1,0.2,2.0,0
2023,Garrison Mathews,1.4,0.5,0.4,0.1,0.4,4.8,0
2023,Garrison Mathews,1.4,0.5,0.5,0.1,0.4,4.8,0
2023,Garrison Mathews,1.2,0.3,0.1,0.1,0.1,4.8,0
2023,Gary Harris,2.0,1.2,0.9,0.3,0.6,8.3,0
2023,Gary Payton II,3.1,1.4,1.0,0.2,0.7,4.6,0
2023,Gary Payton II,2.6,1.5,1.1,0.1,0.8,4.1,0
2023,Gary Payton II,4.3,1.1,0.9,0.6,0.6,5.7,0
2023,Gary Trent Jr.,2.6,1.6,1.6,0.2,0.8,17.4,0
2023,George Hill,1.8,2.4,0.6,0.1,0.7,5.0,0
2023,George Hill,1.9,2.5,0.5,0.1,0.8,5.0,0
2023,George Hill,1.6,1.9,0.6,0.3,0.6,5.2,0
2023,Georges Niang,2.4,1.0,0.4,0.2,0.7,8.2,0
2023,Giannis Antetokounmpo,11.8,5.7,0.8,0.8,3.9,31.1,1
2023,Goga Bitadze,3.6,1.0,0.4,0.7,0.6,4.4,0
2023,Goga Bitadze,2.3,0.9,0.4,0.5,0.6,3.3,0
2023,Goga Bitadze,5.2,1.2,0.4,0.9,0.6,5.8,0
2023,Goran Dragić,1.4,2.6,0.2,0.1,1.1,6.3,0
2023,Goran Dragić,1.4,2.7,0.2,0.1,1.1,6.4,0
2023,Goran Dragić,1.7,1.7,0.3,0.0,1.0,5.6,0
2023,Gordon Hayward,4.3,4.1,0.8,0.2,2.0,14.7,0
2023,Gorgui Dieng,3.5,1.7,0.1,0.5,1.0,3.9,0
2023,Grant Williams,4.6,1.7,0.5,0.4,1.0,8.1,0
2023,Grayson Allen,3.3,2.3,0.9,0.2,1.0,10.4,0
2023,Greg Brown III,1.2,0.2,0.3,0.3,0.4,1.8,0
2023,Hamidou Diallo,3.5,1.0,0.9,0.3,1.3,9.3,0
2023,Harrison Barnes,4.5,1.6,0.7,0.1,1.0,15.0,0
2023,Haywood Highsmith,3.5,0.8,0.7,0.3,0.8,4.4,0
2023,Herbert Jones,4.1,2.5,1.6,0.6,1.3,9.8,0
2023,Immanuel Quickley,4.2,3.4,1.0,0.2,1.2,14.9,0
2023,Isaac Okoro,2.5,1.1,0.7,0.4,0.6,6.4,0
2023,Isaiah Hartenstein,6.5,1.2,0.6,0.8,0.8,5.0,0
2023,Isaiah Jackson,4.5,0.8,0.5,1.5,0.8,7.2,0
2023,Isaiah Joe,2.4,1.2,0.7,0.1,0.5,9.5,0
2023,Isaiah Livers,2.8,0.8,0.5,0.5,0.6,6.7,0
2023,Isaiah Mobley,1.5,0.2,0.3,0.2,0.1,2.4,0
2023,Isaiah Roby,2.5,0.9,0.4,0.2,0.7,4.1,0
2023,Isaiah Stewart,8.1,1.4,0.4,0.7,1.4,11.3,0
2023,Isaiah Todd,2.0,0.7,0.2,0.0,0.3,1.5,0
2023,Ish Smith,1.3,2.3,0.2,0.2,1.0,2.5,0
2023,Ish Wainright,2.3,0.9,0.6,0.4,0.4,4.2,0
2023,Ivica Zubac,9.9,1.0,0.4,1.3,1.5,10.8,0
2023,JD Davison,0.8,0.9,0.2,0.2,0.3,1.6,0
2023,JT Thor,2.2,0.5,0.3,0.3,0.6,3.8,0
2023,Ja Morant,5.9,8.1,1.1,0.3,3.4,26.2,1
2023,JaMychal Green,3.6,0.9,0.4,0.4,0.9,6.4,0
2023,JaVale McGee,2.5,0.3,0.1,0.6,0.9,4.4,0
2023,Jabari Smith Jr.,7.2,1.3,0.5,0.9,1.3,12.8,0
2023,Jabari Walker,2.3,0.6,0.2,0.2,0.5,3.9,0
2023,Jack White,1.0,0.2,0.2,0.1,0.1,1.2,0
2023,Jacob Gilyard,4.0,7.0,3.0,0.0,2.0,3.0,0
2023,Jaden Hardy,1.9,1.4,0.4,0.1,1.0,8.8,0
2023,Jaden Ivey,3.9,5.2,0.8,0.2,3.2,16.3,0
2023,Jaden McDaniels,3.9,1.9,0.9,1.0,1.4,12.1,0
2023,Jaden Springer,0.9,0.5,0.4,0.2,0.2,2.6,0
2023,Jae Crowder,3.8,1.5,0.7,0.3,0.4,6.9,0
2023,Jae'Sean Tate,3.8,2.7,0.7,0.2,1.5,9.1,0
2023,Jake LaRavia,1.8,0.6,0.3,0.1,0.5,3.0,0
2023,Jakob Poeltl,9.1,2.7,0.9,1.2,1.7,12.5,0
2023,Jakob Poeltl,9.0,3.1,0.8,1.1,2.1,12.1,0
2023,Jakob Poeltl,9.1,2.2,1.2,1.3,1.1,13.1,0
2023,Jalen Brunson,3.5,6.2,0.9,0.2,2.1,24.0,0
2023,Jalen Duren,8.9,1.1,0.7,0.9,1.4,9.1,0
2023,Jalen Green,3.7,3.7,0.8,0.2,2.6,22.1,0
2023,Jalen Johnson,4.0,1.2,0.5,0.5,0.6,5.6,0
2023,Jalen McDaniels,4.3,1.6,1.0,0.4,1.2,9.4,0
2023,Jalen McDaniels,4.8,2.0,1.2,0.5,1.4,10.6,0
2023,Jalen McDaniels,3.2,0.8,0.7,0.2,0.5,6.7,0
2023,Jalen Smith,5.8,1.0,0.3,0.9,1.1,9.4,0
2023,Jalen Suggs,3.0,2.9,1.3,0.5,1.8,9.9,0
2023,Jalen Williams,4.5,3.3,1.4,0.5,1.6,14.1,0
2023,Jamal Cain,2.9,0.7,0.6,0.1,0.3,5.4,0
2023,Jamal Murray,4.0,6.2,1.0,0.2,2.2,20.0,0
2023,Jamaree Bouyea,1.2,0.8,0.8,0.4,0.8,3.0,0
2023,Jamaree Bouyea,1.3,1.0,1.0,0.5,1.0,3.8,0
2023,Jamaree Bouyea,1.0,0.0,0.0,0.0,0.0,0.0,0
2023,James Bouknight,2.1,1.2,0.4,0.1,0.9,5.6,0
2023,James Harden,6.1,10.7,1.2,0.5,3.4,21.0,0
2023,James Johnson,1.7,0.8,0.4,0.3,0.4,2.8,0
2023,James Wiseman,5.9,0.7,0.2,0.6,1.1,10.0,0
2023,James Wiseman,3.5,0.7,0.1,0.3,0.7,6.9,0
2023,James Wiseman,8.1,0.7,0.2,0.8,1.5,12.7,0
2023,Jared Butler,0.7,1.3,0.8,0.0,0.8,6.2,0
2023,Jared Rhoden,2.6,0.3,0.3,0.1,0.2,3.2,0
2023,Jaren Jackson Jr.,6.8,1.0,1.0,3.0,1.7,18.6,1
2023,Jarred Vanderbilt,7.5,2.4,1.1,0.3,1.2,7.9,0
2023,Jarred Vanderbilt,7.9,2.7,1.0,0.3,1.3,8.3,0
2023,Jarred Vanderbilt,6.7,1.6,1.2,0.2,1.1,7.2,0
2023,Jarrell Brantley,1.5,0.8,0.0,0.5,0.5,5.5,0
2023,Jarrett Allen,9.8,1.7,0.8,1.2,1.4,14.3,0
2023,Jarrett Culver,3.8,0.6,0.6,0.2,0.7,4.4,0
2023,Jason Preston,1.6,1.9,0.1,0.0,0.7,2.9,0
2023,Javonte Green,2.8,0.7,0.8,0.7,0.6,5.2,0
2023,Jaxson Hayes,2.8,0.7,0.4,0.4,0.7,5.0,0
2023,Jay Huff,3.0,1.4,0.4,0.6,0.7,7.3,0
2023,Jay Scrubb,3.0,0.5,1.0,0.0,1.5,6.5,0
2023,Jaylen Brown,6.9,3.5,1.1,0.4,2.9,26.6,1
2023,Jaylen Nowell,2.6,2.0,0.6,0.1,1.0,10.8,0
2023,Jaylin Williams,4.9,1.6,0.6,0.2,0.8,5.9,0
2023,Jayson Tatum,8.8,4.6,1.1,0.7,2.9,30.1,1
2023,Jeenathan Williams,3.0,2.0,0.6,0.4,0.8,10.6,0
2023,Jeff Dowtin,0.9,1.2,0.4,0.1,0.2,2.4,0
2023,Jeff Green,2.6,1.2,0.3,0.3,0.8,7.8,0
2023,Jerami Grant,4.5,2.4,0.8,0.8,1.8,20.5,0
2023,Jeremiah Robinson-Earl,4.2,1.0,0.6,0.3,0.4,6.8,0
2023,Jeremy Sochan,5.3,2.5,0.8,0.4,1.7,11.0,0
2023,Jericho Sims,4.7,0.5,0.3,0.5,0.5,3.4,0
2023,Jevon Carter,2.5,2.4,0.8,0.4,1.0,8.0,0
2023,Jimmy Butler,5.9,5.3,1.8,0.3,1.6,22.9,0
2023,Jock Landale,4.1,1.0,0.2,0.4,0.9,6.6,0
2023,Joe Harris,2.2,1.4,0.5,0.2,0.6,7.6,0
2023,Joe Ingles,2.8,3.3,0.7,0.1,1.2,6.9,0
2023,Joe Wieskamp,0.4,0.3,0.0,0.0,0.1,1.0,0
2023,Joel Embiid,10.2,4.2,1.0,1.7,3.4,33.1,1
2023,John Butler,0.9,0.6,0.4,0.5,0.1,2.4,0
2023,John Collins,6.5,1.2,0.6,1.0,1.1,13.1,0
2023,John Konchar,4.3,1.4,1.1,0.3,0.5,5.1,0
2023,John Wall,2.7,5.2,0.8,0.4,2.4,11.4,0
2023,Johnny Davis,2.3,1.0,0.4,0.3,0.6,5.8,0
2023,Johnny Juzang,2.2,0.4,0.2,0.2,0.2,4.8,0
2023,Jonas Valančiūnas,10.2,1.8,0.3,0.7,2.0,14.1,0
2023,Jonathan Isaac,4.0,0.5,1.3,0.4,0.4,5.0,0
2023,Jonathan Kuminga,3.4,1.9,0.6,0.5,1.4,9.9,0
2023,Jordan Clarkson,4.0,4.4,0.5,0.2,3.0,20.8,0
2023,Jordan Goodwin,3.3,2.7,0.9,0.4,0.9,6.6,0
2023,Jordan Hall,1.3,1.2,0.1,0.0,0.8,3.1,0
2023,Jordan McLaughlin,1.4,3.4,0.7,0.1,0.8,3.7,0
2023,Jordan Nwora,3.7,1.4,0.4,0.2,1.1,8.7,0
2023,Jordan Nwora,3.1,1.0,0.3,0.2,0.9,6.0,0
2023,Jordan Nwora,4.7,2.1,0.5,0.3,1.3,13.0,0
2023,Jordan Poole,2.7,4.5,0.8,0.3,3.1,20.4,0
2023,Jordan Schakel,0.0,0.5,0.5,0.0,0.0,1.5,0
2023,Jose Alvarado,2.3,3.0,1.1,0.2,1.3,9.0,0
2023,Josh Christopher,1.1,1.1,0.5,0.2,0.9,5.8,0
2023,Josh Giddey,7.9,6.2,0.8,0.4,2.8,16.6,0
2023,Josh Green,3.0,1.7,0.7,0.1,1.2,9.1,0
2023,Josh Hart,7.8,3.8,1.2,0.3,1.5,9.8,0
2023,Josh Hart,8.2,3.9,1.1,0.2,1.5,9.5,0
2023,Josh Hart,7.0,3.6,1.4,0.5,1.5,10.2,0
2023,Josh Minott,1.7,0.3,0.3,0.4,0.2,3.1,0
2023,Josh Okogie,3.5,1.5,0.8,0.5,0.9,7.3,0
2023,Josh Richardson,2.7,2.7,1.1,0.3,1.3,10.1,0
2023,Josh Richardson,2.8,3.3,1.0,0.3,1.5,11.5,0
2023,Josh Richardson,2.4,1.6,1.3,0.4,1.0,7.5,0
2023,Joshua Primo,3.3,4.5,0.3,0.5,2.8,7.0,0
2023,Jrue Holiday,5.1,7.4,1.2,0.4,2.9,19.3,1
2023,Juan Toscano-Anderson,2.4,1.3,0.3,0.2,0.7,3.0,0
2023,Juan Toscano-Anderson,2.0,0.8,0.3,0.2,0.6,2.7,0
2023,Juan Toscano-Anderson,2.9,1.8,0.3,0.1,0.8,3.4,0
2023,Juancho Hernangómez,2.9,0.6,0.4,0.1,0.4,2.9,0
2023,Julian Champagnie,3.5,0.6,0.4,0.3,0.6,9.7,0
2023,Julian Champagnie,0.0,0.0,0.5,0.0,0.0,0.0,0
2023,Julian Champagnie,4.0,0.7,0.3,0.3,0.7,11.0,0
2023,Julius Randle,10.0,4.1,0.6,0.3,2.8,25.1,1
2023,Justin Champagnie,1.6,0.8,0.2,0.0,0.0,2.2,0
2023,Justin Champagnie,1.3,0.3,0.0,0.0,0.0,2.0,0
2023,Justin Champagnie,2.0,1.5,0.5,0.0,0.0,2.5,0
2023,Justin Holiday,1.2,0.9,0.4,0.4,0.5,4.5,0
2023,Justin Holiday,0.8,0.9,0.2,0.4,0.4,4.5,0
